id_siswa,jenis_kelamin,jam_belajar_per_hari,presentase_kehadiran,nilai_tugas,nilai_UTS,nilai_UAS,nilai_partisipasi,akses_internet,kelas_tambahan,pendidikan_orang_tua,jam_tidur,nilai_keseluruhan,nilai
107880,1,7.8,81.6,41.32,91.74,31.53,34.46,0,1,1,5.97,53.84049999999999,0.0
107881,0,8.23,81.21,37.75,72.49,48.02,63.85,1,1,2,4.94,56.9855,1.0
107882,0,5.98,70.89,77.48,58.07,65.15,60.81,1,0,0,7.02,65.986,1.0
107883,0,5.4,92.08,44.97,49.85,78.09,45.66,0,1,2,6.27,62.562,1.0
107884,1,2.03,99.81,76.69,34.47,83.99,12.83,0,0,1,6.84,64.616,1.0
107885,0,1.76,86.74,90.34,94.12,32.49,27.32,1,1,1,7.07,64.37549999999999,1.0
107886,0,4.06,76.75,75.64,78.42,67.62,65.35,0,1,3,4.96,72.61,2.0
107887,0,3.8,44.74,38.36,50.23,54.81,50.17,0,0,0,8.6,48.904,0.0
107888,1,9.58,83.6,70.15,30.32,78.64,47.25,0,0,3,8.15,62.219,1.0
107889,1,8.05,82.51,57.55,49.43,49.86,18.79,1,0,1,8.14,51.4485,0.0
107890,1,6.94,86.53,54.04,38.85,82.06,41.24,1,0,3,6.66,62.0185,1.0
107891,1,5.66,47.47,52.3,83.97,72.16,57.38,1,1,2,8.1,67.1935,1.0
107892,0,2.51,79.22,95.06,78.97,85.28,16.99,1,1,0,7.14,78.22349999999999,2.0
107893,1,9.81,57.74,81.98,62.36,98.91,16.0,1,1,3,6.25,73.9785,2.0
107894,0,4.38,85.62,39.37,91.44,93.6,54.24,0,0,2,7.76,77.48,2.0
107895,0,1.96,54.42,63.32,38.55,71.53,60.51,1,0,0,7.0,58.830000000000005,1.0
107896,0,5.44,81.04,52.28,58.9,92.56,33.19,1,1,0,4.01,69.0,1.0
107897,0,8.87,57.7,98.46,78.3,40.72,39.32,0,0,1,8.99,63.221,1.0
107898,1,8.99,40.54,98.46,30.09,33.01,81.72,0,1,3,6.15,50.994,0.0
107899,1,1.1,78.0,52.37,52.95,67.32,88.23,0,0,1,6.86,63.8965,1.0
107900,1,8.98,46.8,54.65,67.87,98.21,39.27,1,1,2,6.03,70.87799999999999,2.0
107901,1,3.44,79.56,71.96,52.51,79.68,42.01,1,1,0,4.5,67.5645,1.0
107902,1,1.35,95.54,63.55,61.01,51.36,84.73,1,0,2,8.17,63.9655,1.0
107903,0,8.63,98.15,44.92,70.61,76.81,97.65,1,1,0,7.41,73.1,2.0
107904,1,8.77,54.16,76.23,52.63,32.79,38.85,0,1,1,8.14,49.181,0.0
107905,1,6.37,88.56,53.39,32.95,62.94,80.99,1,1,3,6.42,57.8995,1.0
107906,1,6.17,61.21,75.76,35.46,46.61,53.17,1,1,1,7.96,51.7685,0.0
107907,1,8.32,94.03,56.86,64.53,33.44,33.74,0,1,0,7.99,51.9855,0.0
107908,0,8.08,87.25,79.01,38.11,47.49,71.36,0,0,2,5.68,57.81200000000001,1.0
107909,0,9.01,44.44,76.75,91.74,80.57,51.63,0,0,1,4.02,76.0915,2.0
107910,0,5.97,64.43,65.62,87.56,68.58,34.13,1,0,0,8.3,68.87299999999999,1.0
107911,0,9.71,60.24,79.33,51.18,31.64,19.65,1,1,0,4.92,47.724,0.0
107912,0,9.97,87.11,62.27,87.32,58.68,88.03,1,1,0,8.34,72.336,2.0
107913,1,2.05,64.62,38.13,64.99,82.65,89.08,0,1,0,7.09,68.171,1.0
107914,0,8.65,81.08,42.75,36.93,96.82,16.75,1,0,2,7.17,61.45249999999999,1.0
107915,0,5.5,76.15,47.22,71.07,91.21,69.71,1,0,0,5.24,73.72099999999999,2.0
107916,0,4.49,98.54,34.43,75.96,30.11,24.63,0,0,2,6.01,48.7315,0.0
107917,1,6.52,96.27,79.8,31.29,45.31,68.17,1,1,2,5.56,56.085,1.0
107918,1,1.5,65.66,55.72,48.58,44.54,91.69,1,1,3,4.95,54.613,0.0
107919,0,5.56,83.41,36.55,25.4,58.92,33.42,1,1,2,7.62,45.965,0.0
107920,1,8.84,89.77,87.4,48.73,75.2,41.31,0,0,3,4.48,69.0905,1.0
107921,1,2.92,93.93,77.86,50.16,40.71,81.56,0,0,2,6.56,59.9095,1.0
107922,0,4.84,44.09,61.66,72.27,94.1,76.18,1,1,1,6.68,75.36149999999999,2.0
107923,1,9.46,58.12,47.32,39.93,84.4,46.78,0,1,2,8.78,59.4765,1.0
107924,1,4.86,59.21,40.62,27.26,59.35,86.37,1,0,2,8.35,50.2695,0.0
107925,1,4.23,66.07,62.09,48.67,70.88,92.85,1,1,3,6.46,65.2855,1.0
107926,0,4.96,50.16,91.97,86.92,67.93,50.74,0,0,2,8.22,73.9895,2.0
107927,0,5.68,69.77,43.19,54.94,70.76,13.55,1,1,0,7.95,55.47099999999999,1.0
107928,0,6.69,79.79,69.81,56.13,90.21,55.85,0,1,3,4.14,73.13199999999999,2.0
107929,1,8.21,69.84,97.32,60.18,44.01,76.57,0,0,1,8.61,64.55349999999999,1.0
107930,0,5.07,79.95,74.6,81.38,77.86,29.8,1,1,3,7.44,73.491,2.0
107931,1,8.36,43.99,60.8,61.0,37.49,18.95,0,1,2,7.36,46.825500000000005,0.0
107932,1,5.8,92.56,80.15,31.85,62.14,35.67,1,0,2,7.57,58.5645,1.0
107933,1,4.05,96.34,87.72,40.48,74.51,11.04,1,0,1,5.12,64.4805,1.0
107934,0,6.92,77.07,71.34,39.09,30.88,74.39,0,1,2,4.15,49.9945,0.0
107935,0,7.46,92.88,91.03,63.09,37.56,23.15,1,0,0,5.16,58.72749999999999,1.0
107936,0,6.02,47.89,66.02,27.24,36.39,75.13,0,0,0,7.97,45.0525,0.0
107937,0,1.51,87.85,88.1,46.27,56.23,31.11,0,1,3,6.99,60.764,1.0
107938,1,2.53,47.15,96.64,70.54,73.54,99.29,1,1,2,5.81,77.34600000000002,2.0
107939,0,3.57,64.48,65.09,51.6,99.72,57.86,0,0,0,5.21,73.054,2.0
107940,1,3.54,59.43,72.35,78.08,47.79,13.72,1,0,1,8.0,58.0315,1.0
107941,0,7.06,75.14,72.66,54.34,39.52,79.54,0,1,3,6.29,57.417,1.0
107942,0,1.17,58.09,84.7,98.44,59.03,46.91,1,0,1,7.06,72.7105,2.0
107943,0,7.8,78.24,87.61,97.4,40.22,64.66,0,0,2,4.06,70.239,2.0
107944,1,3.39,62.04,31.91,84.99,31.72,95.61,0,1,0,6.15,54.4965,0.0
107945,1,3.79,91.65,81.34,96.58,69.48,56.55,0,1,3,4.08,79.551,2.0
107946,1,5.75,78.03,84.87,40.36,91.57,82.39,1,0,0,7.94,75.15549999999999,2.0
107947,1,2.94,52.92,79.03,81.32,90.26,37.25,1,1,2,5.25,76.744,2.0
107948,1,8.96,60.17,79.96,49.12,37.06,74.31,0,0,1,4.84,54.691,0.0
107949,0,1.77,90.85,32.9,79.4,40.32,18.94,1,0,2,8.63,51.521,0.0
107950,1,5.0,63.19,60.94,53.04,64.38,90.4,1,1,2,4.09,63.34,1.0
107951,1,8.64,72.15,87.27,46.71,55.74,27.98,0,1,2,4.99,58.65350000000001,1.0
107952,1,6.54,78.94,95.38,96.91,79.22,37.17,1,0,0,5.2,82.6415,2.0
107953,1,3.63,60.87,46.06,40.74,64.65,96.24,1,1,1,8.11,57.7355,1.0
107954,0,4.79,57.64,70.54,81.89,31.41,23.97,0,0,0,7.55,53.735,0.0
107955,1,7.36,68.52,86.3,75.6,49.92,32.9,0,1,0,8.84,63.77399999999999,1.0
107956,0,9.76,52.89,82.67,47.76,93.1,62.22,0,1,3,7.47,72.57,2.0
107957,0,9.04,57.05,73.32,59.38,65.81,98.26,1,0,0,5.18,68.07350000000001,1.0
107958,0,4.08,43.72,31.31,35.72,85.86,72.23,1,0,2,4.83,56.838,1.0
107959,1,9.98,58.24,80.67,94.09,58.16,20.28,0,1,0,7.78,67.8645,1.0
107960,0,1.03,59.24,84.13,97.61,77.39,77.33,1,1,1,8.5,81.97200000000001,2.0
107961,1,1.25,97.71,80.6,79.93,41.83,48.36,1,1,2,8.56,65.35,1.0
107962,1,8.41,75.38,83.61,88.71,81.56,99.31,1,0,1,7.86,84.9145,2.0
107963,1,2.8,87.24,60.16,31.2,85.06,66.58,0,1,2,7.97,64.985,1.0
107964,1,1.55,42.72,99.56,53.8,36.31,57.88,1,0,0,7.31,56.130500000000005,1.0
107965,1,3.13,46.39,83.96,49.81,42.83,60.15,0,0,3,7.68,54.889,0.0
107966,0,4.83,88.87,70.51,67.37,62.4,67.74,1,1,3,4.58,68.44550000000001,1.0
107967,0,7.58,77.41,95.39,38.75,74.62,75.86,1,1,0,5.65,70.20949999999999,2.0
107968,1,6.62,51.46,93.57,67.25,74.62,17.05,1,0,2,6.29,68.4945,1.0
107969,0,3.14,64.29,87.02,74.08,76.77,21.76,1,0,1,7.32,71.3985,2.0
107970,1,5.53,72.32,69.46,34.93,80.01,37.04,0,1,2,6.09,61.564,1.0
107971,0,9.34,90.62,66.9,34.88,65.4,53.02,0,0,1,5.87,59.354,1.0
107972,0,8.34,43.62,53.01,27.66,70.24,38.0,0,1,0,6.82,50.263,0.0
107973,0,3.91,75.8,47.56,82.07,30.59,29.25,0,1,0,5.97,51.24099999999999,0.0
107974,0,9.84,83.02,65.87,49.83,41.66,93.25,1,1,0,4.36,57.8395,1.0
107975,0,7.38,98.67,70.44,41.91,64.9,12.93,1,0,3,8.85,58.4405,1.0
107976,1,1.56,88.43,47.12,83.36,82.19,94.48,1,0,2,8.63,77.3215,2.0
107977,1,1.32,56.57,94.58,35.74,86.62,91.65,0,0,0,4.2,72.99,2.0
107978,0,2.52,82.57,69.01,57.04,81.03,71.54,1,0,3,6.65,71.8335,2.0
107979,1,7.55,85.8,66.86,80.86,64.05,12.93,0,1,3,7.56,65.8775,1.0
107980,0,2.65,83.78,60.49,68.04,49.69,30.28,0,0,0,7.05,57.9055,1.0
107981,1,5.6,89.21,34.06,66.55,61.13,98.12,0,0,0,5.77,63.578,1.0
107982,0,1.84,94.22,91.77,36.81,30.65,91.54,1,1,1,8.02,56.86,1.0
107983,0,9.29,45.91,52.19,38.57,71.86,96.81,1,0,0,7.07,59.5035,1.0
107984,0,4.1,46.29,74.97,68.69,35.22,99.65,1,0,1,5.19,59.0875,1.0
107985,1,9.17,87.78,72.52,26.77,40.18,15.75,0,1,3,7.06,45.6125,0.0
107986,1,9.5,55.14,70.91,90.18,73.82,61.38,1,0,3,5.37,74.216,2.0
107987,0,1.06,43.51,66.8,51.29,30.93,85.07,0,0,0,6.98,49.86599999999999,0.0
107988,0,5.18,64.07,42.7,56.25,70.15,38.77,0,0,3,7.82,57.43900000000001,1.0
107989,1,1.22,89.19,49.64,44.38,74.69,49.2,0,0,0,5.51,61.0035,1.0
107990,1,9.18,47.59,66.69,90.75,85.18,35.54,1,0,1,5.41,74.1515,2.0
107991,1,5.67,80.31,85.25,73.19,34.76,13.43,1,0,3,7.63,56.8875,1.0
107992,1,1.67,40.22,60.24,58.74,30.21,16.54,1,1,1,6.54,42.9825,0.0
107993,1,1.99,46.58,44.27,68.9,83.68,11.93,1,0,3,4.69,61.218,1.0
107994,0,4.45,61.05,36.16,53.53,50.3,57.45,0,1,0,6.73,50.069500000000005,0.0
107995,1,9.46,45.02,76.41,59.92,92.1,65.66,0,1,2,7.32,73.565,2.0
107996,0,7.24,90.75,59.63,51.82,42.95,37.69,1,1,3,6.46,52.7575,0.0
107997,0,8.81,91.84,38.78,55.8,70.99,84.35,1,0,1,7.12,64.1715,1.0
107998,1,4.3,85.33,77.21,48.62,37.66,89.92,1,1,2,5.82,58.303,1.0
107999,1,1.39,54.55,44.53,30.82,58.19,22.58,0,1,1,8.39,44.6905,0.0
108000,0,9.77,71.39,65.63,27.8,91.74,14.67,1,0,1,5.2,60.791,1.0
108001,1,1.15,51.05,51.43,38.06,72.58,38.74,0,0,0,5.41,54.18300000000001,0.0
108002,0,9.53,56.88,95.22,43.87,78.27,74.17,0,1,3,7.87,70.511,2.0
108003,1,4.32,70.96,45.98,91.79,45.82,55.67,1,1,2,4.29,60.843500000000006,1.0
108004,1,1.09,84.1,59.39,70.84,94.59,53.93,1,0,2,8.94,76.4975,2.0
108005,1,7.2,45.68,97.16,96.87,73.64,23.72,1,0,0,7.15,76.3635,2.0
108006,0,9.82,57.8,52.31,50.47,37.41,41.63,1,1,0,8.04,46.116,0.0
108007,1,9.69,95.6,75.12,55.13,31.09,96.3,1,0,3,6.92,58.87800000000001,1.0
108008,0,2.45,65.75,52.17,78.98,31.11,40.65,1,0,0,7.93,51.7075,0.0
108009,1,2.63,96.33,37.75,68.34,33.58,63.23,1,1,1,6.17,52.344,0.0
108010,0,6.09,99.48,73.93,64.59,93.81,15.25,1,0,2,6.88,75.24000000000001,2.0
108011,1,6.74,71.6,94.12,68.17,55.09,15.75,0,1,0,7.31,63.88300000000001,1.0
108012,0,7.65,57.28,61.68,68.81,50.88,48.18,1,0,1,8.51,57.8925,1.0
108013,0,2.63,87.45,73.83,82.43,59.16,64.37,1,0,1,4.17,71.2615,2.0
108014,0,9.63,49.56,72.62,75.11,58.67,43.51,1,1,0,4.54,63.143,1.0
108015,0,6.75,55.12,59.06,96.8,46.69,26.11,0,0,2,7.45,60.4765,1.0
108016,0,8.62,87.09,73.04,96.1,36.43,76.24,0,1,0,5.72,67.7165,1.0
108017,0,5.86,66.02,48.15,56.64,37.6,22.6,1,0,0,7.39,45.812,0.0
108018,1,4.73,52.09,56.46,27.68,71.94,70.12,1,1,1,5.14,55.61200000000001,1.0
108019,0,9.79,79.07,60.96,25.83,57.78,96.11,1,1,3,7.14,56.3905,1.0
108020,0,6.24,83.97,90.48,34.24,93.17,52.35,0,0,2,6.39,72.89750000000001,2.0
108021,0,8.8,47.5,54.38,30.62,62.46,28.04,1,1,2,4.61,47.946000000000005,0.0
108022,1,9.58,56.62,74.46,53.0,65.24,85.78,1,0,0,8.65,65.21600000000001,1.0
108023,1,7.08,53.28,44.94,28.97,94.98,55.49,0,0,3,7.96,60.3505,1.0
108024,1,5.94,62.79,47.68,71.87,65.11,93.09,0,1,2,7.91,65.88,1.0
108025,0,1.03,85.81,75.39,39.26,65.14,74.85,1,1,1,7.48,63.758,1.0
108026,1,1.36,82.82,83.36,63.55,55.42,48.75,0,1,1,4.11,65.1135,1.0
108027,1,2.81,79.75,62.35,32.73,79.73,65.56,0,1,3,6.52,63.089000000000006,1.0
108028,0,2.67,40.38,53.46,87.08,57.46,25.3,1,1,3,7.75,59.141000000000005,1.0
108029,0,3.29,48.53,93.72,83.5,71.18,44.85,0,0,1,5.08,73.86999999999999,2.0
108030,1,3.74,53.4,39.51,53.99,61.32,63.45,1,0,0,7.08,54.5465,0.0
108031,0,4.24,56.32,80.45,93.29,67.01,63.1,1,1,1,8.65,74.808,2.0
108032,0,4.78,48.79,78.31,38.93,87.89,62.85,1,1,0,7.76,67.32000000000001,1.0
108033,0,1.89,64.62,78.32,86.05,58.96,76.92,1,0,2,6.74,71.96650000000001,2.0
108034,0,1.38,44.51,95.48,65.94,46.11,19.51,0,0,2,5.55,58.121500000000005,1.0
108035,1,7.07,85.0,80.97,49.72,69.92,16.63,0,0,1,7.18,63.25899999999999,1.0
108036,0,5.84,87.26,51.11,31.33,95.63,23.32,1,1,0,7.57,62.58299999999999,1.0
108037,1,5.0,74.46,54.74,37.85,78.52,81.32,0,1,2,7.19,63.4705,1.0
108038,1,6.71,45.38,57.38,89.71,51.59,15.84,0,1,1,7.78,58.08200000000001,1.0
108039,1,8.45,93.4,32.16,70.52,97.41,30.27,0,0,1,5.4,70.5225,2.0
108040,1,4.85,97.94,93.95,42.78,53.99,32.93,1,0,0,6.54,61.468500000000006,1.0
108041,0,6.77,52.14,35.15,62.19,98.83,68.25,0,1,2,6.74,69.20700000000001,1.0
108042,0,9.58,82.28,78.99,33.09,43.44,46.15,0,1,1,4.45,52.11750000000001,0.0
108043,0,8.56,90.52,81.11,32.41,99.98,27.91,0,1,2,4.88,71.16050000000001,2.0
108044,1,4.83,72.39,89.06,93.08,35.31,50.46,1,0,1,5.53,65.7255,1.0
108045,1,6.8,59.4,68.74,59.34,79.93,71.69,0,0,3,4.24,69.66749999999999,1.0
108046,1,2.59,68.71,80.77,52.12,81.83,80.74,0,1,3,5.17,72.7695,2.0
108047,0,6.04,70.74,51.19,96.18,77.57,21.15,1,1,1,6.61,70.6215,2.0
108048,1,9.83,64.04,82.19,54.93,84.43,74.32,0,0,2,6.71,73.55699999999999,2.0
108049,0,5.66,95.79,54.04,50.22,63.03,10.41,0,0,0,5.25,56.0435,1.0
108050,0,9.35,84.63,93.2,45.47,33.79,75.19,1,1,0,8.73,57.816,1.0
108051,0,4.67,54.48,41.44,67.38,55.04,69.49,0,0,0,6.34,56.794,1.0
108052,0,9.99,75.13,52.1,66.88,74.96,52.18,1,0,0,7.19,66.107,1.0
108053,1,6.21,81.32,64.91,26.21,75.24,22.32,1,1,0,4.15,56.2325,1.0
108054,0,1.38,48.41,84.31,74.05,43.66,78.81,0,0,0,6.0,63.3775,1.0
108055,1,6.28,61.51,82.42,84.12,47.71,16.46,0,1,1,6.71,62.0095,1.0
108056,0,3.47,94.33,44.75,71.2,64.07,90.6,1,0,3,5.56,67.66749999999999,1.0
108057,1,1.29,74.03,40.1,90.24,81.0,79.61,1,0,0,4.86,74.294,2.0
108058,1,8.39,53.02,51.28,45.73,89.7,76.69,0,1,2,5.01,66.0545,1.0
108059,0,3.48,47.37,63.86,39.4,36.05,77.9,0,1,2,6.33,47.7665,0.0
108060,0,8.17,71.09,67.73,77.3,94.79,16.08,0,1,2,4.36,74.7645,2.0
108061,0,3.59,72.86,60.04,39.14,94.94,99.1,1,1,1,5.17,72.218,2.0
108062,1,2.75,60.06,76.42,31.83,30.56,87.27,0,1,2,7.6,48.6705,0.0
108063,0,9.77,77.82,59.93,32.25,65.45,55.71,1,1,3,5.07,56.309,1.0
108064,0,4.25,44.12,96.24,82.63,71.1,74.75,1,1,3,4.58,76.67750000000001,2.0
108065,1,6.41,48.71,48.27,27.16,68.76,76.53,0,1,1,4.42,53.034000000000006,0.0
108066,0,6.49,72.78,73.92,46.71,73.1,84.68,1,1,0,8.94,67.7925,1.0
108067,1,6.04,43.71,72.8,34.69,65.23,32.98,1,0,0,4.43,53.732000000000006,0.0
108068,0,9.23,92.85,49.71,81.62,50.57,43.48,0,1,1,6.17,61.6795,1.0
108069,1,7.07,48.53,58.82,62.76,36.7,81.97,1,0,3,6.56,53.349,0.0
108070,1,4.63,80.44,55.58,40.41,44.59,79.21,1,1,3,8.82,52.790000000000006,0.0
108071,0,8.76,63.47,42.07,81.28,81.82,57.04,1,0,2,8.46,69.422,1.0
108072,1,2.63,63.99,63.41,81.28,46.87,45.66,0,1,2,5.19,60.371500000000005,1.0
108073,0,5.9,85.89,57.07,64.23,88.08,97.16,1,1,2,4.42,76.6045,2.0
108074,0,9.55,69.97,42.48,45.69,58.24,47.35,0,1,2,6.19,52.0345,0.0
108075,1,6.63,83.54,61.49,68.97,59.01,78.76,1,1,0,4.5,66.424,1.0
108076,0,8.35,70.31,59.53,95.01,90.79,47.14,1,0,1,8.36,79.18,2.0
108077,1,6.88,75.57,39.2,28.87,45.0,37.89,0,0,2,7.52,42.1535,0.0
108078,1,8.55,85.64,39.18,45.02,43.27,67.69,1,0,0,8.72,49.5685,0.0
108079,1,9.5,76.44,75.33,46.37,98.98,82.69,0,0,0,6.85,77.21450000000002,2.0
108080,1,3.46,76.94,79.46,72.39,67.84,98.32,0,1,2,5.82,75.2595,2.0
108081,1,2.53,87.35,95.88,73.84,43.34,23.4,1,0,0,6.5,63.88,1.0
108082,1,5.36,96.95,36.09,40.47,41.61,88.85,0,0,2,4.8,50.479,0.0
108083,1,7.32,62.6,38.25,41.21,90.32,57.17,0,1,1,6.32,61.54149999999999,1.0
108084,1,3.04,74.63,33.63,94.62,71.99,19.7,1,0,3,8.99,65.0105,1.0
108085,0,1.04,45.18,67.26,81.72,38.05,81.49,0,1,1,7.45,59.8665,1.0
108086,0,4.09,61.53,73.59,95.07,92.08,39.84,1,1,2,4.31,80.8505,2.0
108087,1,9.72,64.72,58.25,87.22,61.07,88.14,1,1,3,7.63,70.1155,2.0
108088,0,7.25,90.11,85.85,55.16,99.26,24.2,1,1,2,4.5,77.13199999999999,2.0
108089,0,4.61,70.8,78.07,34.14,49.72,74.0,1,0,3,5.95,56.031,1.0
108090,0,2.73,83.86,99.01,72.22,67.02,37.07,0,0,2,7.93,73.40699999999998,2.0
108091,0,4.2,41.14,39.65,51.4,42.12,33.16,1,0,0,4.64,42.952,0.0
108092,0,2.53,67.87,34.08,56.91,60.78,14.52,0,1,2,5.46,50.5555,0.0
108093,0,1.96,94.08,49.24,56.94,42.36,53.37,1,0,0,4.98,53.654,0.0
108094,1,9.16,53.46,31.33,95.24,51.51,45.24,1,1,3,8.35,57.974500000000006,1.0
108095,0,9.98,41.89,95.28,30.16,48.89,15.55,1,0,2,4.74,49.4515,0.0
108096,0,2.48,66.0,51.28,39.48,49.82,30.4,1,0,1,6.68,47.203,0.0
108097,0,1.49,82.27,68.67,70.6,97.89,53.85,1,1,1,5.38,79.25750000000001,2.0
108098,0,3.97,67.27,52.26,91.28,32.69,82.74,0,0,3,6.54,59.7145,1.0
108099,1,5.15,67.6,47.21,93.85,64.78,93.65,1,0,2,4.84,71.7025,2.0
108100,1,2.84,80.19,40.67,66.9,74.05,56.38,0,0,0,7.79,64.4335,1.0
108101,1,3.71,55.26,52.43,27.59,76.25,46.3,1,0,1,7.22,54.227,0.0
108102,1,2.81,85.11,73.08,52.22,82.82,95.93,0,1,0,4.22,74.76199999999999,2.0
108103,0,7.97,49.19,98.01,93.91,83.27,96.66,0,0,3,8.74,86.809,3.0
108104,1,7.41,63.75,69.07,62.5,96.89,27.14,1,1,3,8.46,72.4395,2.0
108105,1,6.71,79.36,67.29,79.5,82.9,57.83,0,1,3,5.49,76.06700000000001,2.0
108106,1,4.48,89.7,32.47,45.19,87.66,83.88,0,1,3,5.46,65.8305,1.0
108107,1,9.18,87.49,88.81,26.88,67.26,84.0,0,0,2,6.5,65.172,1.0
108108,0,9.73,83.3,33.14,68.38,76.04,71.65,1,1,0,7.1,65.83200000000001,1.0
108109,1,2.56,61.55,93.44,87.62,63.47,52.43,0,0,3,5.46,74.2055,2.0
108110,0,3.01,47.34,67.71,99.27,49.35,46.33,1,0,1,7.98,64.999,1.0
108111,1,5.73,53.01,41.79,88.5,51.94,82.58,1,0,1,4.39,62.221,1.0
108112,0,1.82,91.89,61.62,66.55,55.24,30.32,1,0,0,5.99,60.5165,1.0
108113,0,4.93,91.44,99.65,70.65,53.85,48.56,1,1,3,6.78,70.44,2.0
108114,1,6.24,97.09,51.36,86.81,67.32,61.02,0,1,0,8.0,71.3475,2.0
108115,1,5.7,44.56,48.86,26.49,47.33,84.86,1,1,2,8.36,45.902,0.0
108116,1,3.98,72.21,38.26,96.37,66.16,43.65,0,0,1,5.22,66.4865,1.0
108117,1,5.88,78.92,71.8,64.84,94.14,59.38,1,1,2,5.21,77.34899999999999,2.0
108118,0,9.63,82.64,36.25,96.4,58.42,35.12,1,0,2,5.84,63.573,1.0
108119,0,2.85,78.63,83.62,82.34,45.59,85.32,1,0,2,6.14,69.6605,1.0
108120,1,6.89,86.2,94.35,36.42,54.28,80.7,0,0,1,8.24,63.663,1.0
108121,1,1.39,61.57,95.23,37.39,91.38,83.81,0,1,0,4.04,74.91449999999999,2.0
108122,0,1.6,50.77,37.55,51.52,95.92,15.17,1,1,1,7.42,60.556,1.0
108123,1,5.97,52.28,69.08,44.8,92.07,53.82,1,1,1,5.1,67.8505,1.0
108124,0,1.94,40.72,36.8,57.95,50.11,22.23,0,0,3,8.41,45.681,0.0
108125,1,1.2,61.02,70.04,70.29,57.15,70.64,0,0,0,5.59,64.749,1.0
108126,0,2.54,45.5,87.05,57.74,98.25,38.03,0,0,2,6.69,74.58549999999998,2.0
108127,0,6.08,59.29,67.65,29.23,52.67,79.71,1,1,3,5.65,53.17200000000001,0.0
108128,0,7.33,77.69,91.04,98.17,39.65,15.87,0,0,1,6.13,65.98400000000001,1.0
108129,0,2.82,93.67,86.12,56.88,49.75,56.19,0,0,1,6.61,63.8425,1.0
108130,0,7.01,90.38,49.36,88.83,97.48,21.13,1,1,0,7.74,77.34849999999999,2.0
108131,1,2.64,55.16,74.11,30.55,59.11,60.21,0,0,2,4.6,54.685,0.0
108132,0,6.52,48.04,30.52,85.75,95.37,64.66,1,1,1,5.76,72.191,2.0
108133,1,4.71,51.58,57.72,38.01,37.29,51.59,1,0,2,7.2,44.415,0.0
108134,0,6.88,98.26,46.66,75.96,83.62,35.17,0,1,1,6.94,70.932,2.0
108135,0,9.96,72.97,95.6,74.64,36.53,12.91,0,1,3,7.9,59.1535,1.0
108136,1,9.44,50.95,58.38,93.24,43.82,69.59,0,1,0,8.45,62.37700000000001,1.0
108137,1,1.04,90.44,75.78,49.05,73.13,88.34,1,1,1,4.47,70.892,2.0
108138,1,8.97,63.71,81.24,33.17,60.41,76.03,1,0,1,7.57,59.658,1.0
108139,1,1.6,93.95,84.12,89.84,76.67,90.37,1,1,3,5.42,84.55050000000001,2.0
108140,0,9.58,55.64,81.5,49.87,98.14,93.66,0,0,3,6.41,78.04649999999998,2.0
108141,1,3.54,63.59,50.24,42.44,33.69,50.46,0,1,2,7.14,43.8545,0.0
108142,0,4.44,70.3,78.02,61.47,43.41,72.82,1,1,2,4.75,60.477,1.0
108143,1,1.82,93.56,68.43,35.96,74.82,45.76,0,0,1,5.73,62.795,1.0
108144,1,2.01,92.13,71.82,47.27,92.76,92.76,1,0,3,8.88,77.1365,2.0
108145,0,7.54,74.46,30.06,53.9,85.84,60.67,1,0,2,4.68,63.044,1.0
108146,0,9.5,53.31,48.08,45.79,62.59,77.72,1,1,0,4.42,56.073,1.0
108147,1,6.5,64.2,95.15,58.77,82.18,11.31,0,0,1,8.18,70.0365,2.0
108148,0,7.44,98.54,50.31,53.85,44.57,61.8,1,0,1,6.15,55.158,1.0
108149,0,7.86,76.47,60.66,83.09,30.96,76.78,0,1,3,7.37,59.06549999999999,1.0
108150,0,3.37,86.87,43.07,93.88,69.9,33.13,0,1,1,5.53,68.549,1.0
108151,0,1.41,66.99,39.7,32.57,86.93,11.29,1,1,1,4.99,54.336,0.0
108152,0,1.02,71.92,44.61,86.75,60.34,76.93,0,0,2,5.06,66.61349999999999,1.0
108153,0,4.16,65.74,68.76,94.88,69.85,40.43,1,1,0,4.98,72.5365,2.0
108154,0,3.17,82.18,94.33,76.5,59.55,48.59,0,0,3,5.23,71.9105,2.0
108155,0,1.56,91.09,52.83,99.73,65.98,60.58,0,0,1,5.11,73.75849999999998,2.0
108156,1,2.62,70.44,52.64,50.13,91.9,19.92,1,1,1,8.07,64.2615,1.0
108157,0,2.12,68.85,69.49,87.27,63.47,19.32,1,1,3,6.67,66.747,1.0
108158,1,9.23,60.42,54.97,75.53,30.52,96.48,0,1,2,5.48,56.2485,1.0
108159,0,2.26,50.63,93.73,49.26,85.99,40.5,1,0,2,5.73,70.2705,2.0
108160,0,5.84,96.35,56.45,77.85,73.24,33.0,0,0,2,8.79,69.3215,1.0
108161,0,6.34,58.96,64.33,63.22,81.13,14.3,0,0,1,4.92,64.39249999999998,1.0
108162,0,5.89,88.04,67.34,39.17,93.08,25.65,0,1,2,8.43,67.2075,1.0
108163,1,1.89,82.92,84.74,38.04,50.03,48.78,1,0,3,7.68,57.1385,1.0
108164,1,3.87,87.46,69.47,78.5,65.21,40.79,0,0,1,7.07,69.16749999999999,1.0
108165,0,1.46,96.21,46.74,78.39,72.17,48.21,1,1,3,7.12,68.64699999999999,1.0
